0492,0492_892
0678,0678_316,0678_986
0636,0636_2010,0636_1434
0394,0394_2468
0491,0491_78,0491_237
0687,0687_2155,0687_91,0687_3424
0637,0637_3659,0637_596,0637_540
0749,0749_1334,0749_851
0895,0895_1129,0895_2284,0895_367,0895_484,0895_1385,0895_2206,0895_297,0895_1397
0897,0897_1559,0897_1962
0950,0950_1006,0950_936,0950_1373,0950_108,0950_158
0461,0461_2589,0461_1861,0461_944
0847,0847_1279
0936,0936_31
0068,0068_933
0793,0793_65
0929,0929_2398,0929_200
0071,0071_276,0071_858
0183,0183_651
0663,0663_711,0663_1881
1084,1084_272,1084_2034
0048,0048_735
0894,0894_815,0894_301
1031,1031_433
0930,0930_76,0930_888
0658,0658_976,0658_602
1035,1035_737,1035_2663
0770,0770_196,0770_3000
0505,0505_298,0505_1864
0832,0832_131
0842,0842_1234
0768,0768_961,0768_2092
0434,0434_995,0434_347,0434_778,0434_141,0434_427,0434_48
