0714,0714_2028
0394,0394_93,0394_2468
0491,0491_2307
0643,0643_1437,0643_1735
1044,1044_76
0778,0778_1454
0608,0608_620,0608_1823,0608_1145
0767,0767_475,0767_368
0124,0124_199
0854,0854_1140,0854_504,0854_1123,0854_2472,0854_1506
0306,0306_108,0306_854,0306_360,0306_298,0306_112,0306_239
0090,0090_700,0090_256
0222,0222_672
0895,0895_128,0895_2288
1066,1066_167,1066_164
0758,0758_589
0386,0386_1491,0386_259
1009,1009_453
0974,0974_1711
0412,0412_1115,0412_2076,0412_1501
0307,0307_861,0307_123
0665,0665_451,0665_2413
0036,0036_450,0036_49,0036_107,0036_82
0580,0580_825,0580_2164
0139,0139_897
0923,0923_1127
0190,0190_178,0190_736,0190_905
0532,0532_1559,0532_1439
0581,0581_2630,0581_2103
0779,0779_942
0567,0567_3763,0567_3778,0567_2171
0564,0564_747,0564_732,0564_431
0498,0498_1036,0498_3235
0685,0685_2434,0685_2157,0685_638
0356,0356_652,0356_466
0091,0091_678
0228,0228_91,0228_166
0939,0939_3699,0939_2024
0810,0810_543
0229,0229_459,0229_533,0229_19,0229_486,0229_606,0229_431,0229_78,0229_377,0229_615
0152,0152_330
0973,0973_1309
0453,0453_935,0453_571
0569,0569_1936,0569_428,0569_68
1084,1084_381,1084_1738
0672,0672_2975,0672_374,0672_701,0672_244,0672_2496,0672_2349,0672_3052,0672_1200,0672_2360
0642,0642_940,0642_1506
0027,0027_321
0597,0597_1793,0597_1611,0597_1762,0597_1394,0597_834,0597_398,0597_349,0597_911,0597_580,0597_114,0597_1207,0597_583,0597_421,0597_1267,0597_1544,0597_474,0597_484,0597_331,0597_737,0597_4
0470,0470_1641,0470_53
0965,0965_2267,0965_1239
0141,0141_407
1056,1056_1282
0422,0422_1311,0422_219,0422_1892
0920,0920_118,0920_13
0321,0321_617
1037,1037_3858,1037_1896
0151,0151_184
0562,0562_698,0562_2731,0562_41
1051,1051_617
0380,0380_1169,0380_1315
0999,0999_1069
1031,1031_433
0121,0121_106
0609,0609_1782,0609_1473
0684,0684_3165,0684_2883,0684_3280,0684_1134
0961,0961_1105,0961_626,0961_598,0961_638,0961_1157,0961_593,0961_865,0961_652,0961_696,0961_1249,0961_1122,0961_1387,0961_1271,0961_1244
0652,0652_637,0652_1179
0309,0309_308,0309_637
0043,0043_1081,0043_785
0401,0401_619,0401_1360,0401_1113,0401_324
0770,0770_2622,0770_2918
0533,0533_1940,0533_1734
0764,0764_441
0387,0387_326,0387_650
0523,0523_2073,0523_375
0849,0849_1238
0646,0646_691,0646_1340
1078,1078_191
0946,0946_2146,0946_1085
1036,1036_1041,1036_2471,1036_305,1036_3399,1036_234,1036_2042,1036_3233,1036_878,1036_859,1036_1704,1036_3235,1036_1521,1036_2285,1036_1059,1036_2712,1036_2510,1036_586,1036_833,1036_143,1036_3069,1036_2880,1036_1239,1036_2246,1036_1993
0673,0673_2259,0673_2846
0515,0515_317,0515_216,0515_360,0515_355,0515_133,0515_361
0125,0125_209,0125_695,0125_80,0125_717,0125_84,0125_724,0125_122,0125_1130,0125_551
0489,0489_388,0489_1371,0489_1104,0489_3160,0489_2987,0489_3370,0489_3614,0489_545
1007,1007_782
0226,0226_226,0226_375
0719,0719_1814,0719_1343
0971,0971_875
0197,0197_654,0197_80
0089,0089_238
0768,0768_2246,0768_1610
