0889,0889_1377
1072,1072_1926,1072_1570
1066,1066_522
1038,1038_559,1038_355,1038_356
1015,1015_112,1015_2470,1015_1492,1015_622,1015_797,1015_993
1043,1043_558
0655,0655_36,0655_516
1016,1016_984,1016_51
0874,0874_198
0652,0652_1605,0652_1121
1042,1042_1885,1042_1749,1042_1160,1042_1922,1042_1858
1036,1036_1631,1036_657
0323,0323_534
0317,0317_1330
1050,1050_120,1050_1395
