0165,0165_14
0492,0492_1315
0778,0778_1061
0370,0370_651,0370_1514
0908,0908_9,0908_439
0947,0947_774,0947_1186
0980,0980_391,0980_2615
1038,1038_465,1038_2038
0464,0464_1095,0464_600,0464_1366,0464_1458,0464_1590,0464_1517
0264,0264_230
0203,0203_1121,0203_1081
0153,0153_348,0153_480
0674,0674_1116
0408,0408_1079
1083,1083_204
0805,0805_182,0805_1328
0048,0048_761
0699,0699_301,0699_735
0496,0496_896,0496_557
1051,1051_1225
0954,0954_287
0653,0653_1851,0653_1262
1016,1016_867,1016_176
1031,1031_433
0583,0583_139,0583_104
0849,0849_1238
0149,0149_244
0537,0537_1559,0537_1675
