0406,0406_2455
0007,0007_37
0492,0492_892
0678,0678_2201,0678_1879
0105,0105_150
0636,0636_1175,0636_1751
0258,0258_946,0258_246,0258_984,0258_898
0491,0491_2555,0491_640,0491_2174,0491_1014,0491_31,0491_1118
0328,0328_468
0485,0485_264,0485_1310
0343,0343_996
0404,0404_62,0404_230,0404_1721
0792,0792_840
0576,0576_28,0576_356
0985,0985_753
0798,0798_1038
0628,0628_437,0628_383
0439,0439_143,0439_2268,0439_1510
0495,0495_1866,0495_1614
0002,0002_234
0182,0182_1228
0867,0867_735,0867_2070
0114,0114_719
0124,0124_199
0084,0084_1127,0084_638,0084_840,0084_692
0448,0448_415,0448_2062
0590,0590_415
0474,0474_1438,0474_1181
0880,0880_1002,0880_1252
0015,0015_631
0256,0256_250,0256_349
0890,0890_2747,0890_941,0890_1154,0890_690
1002,1002_1491,1002_1050,1002_522,1002_1843,1002_1342,1002_758,1002_389,1002_1319
0660,0660_957,0660_1953
0055,0055_755
0908,0908_630,0908_884
1072,1072_1473,1072_288
0243,0243_243,0243_697
0457,0457_2135,0457_1416,0457_141,0457_652,0457_377,0457_2507,0457_988,0457_528,0457_1350
0240,0240_859,0240_958
0897,0897_538,0897_1519,0897_410,0897_557
0742,0742_69,0742_1669
0910,0910_2781,0910_141
1048,1048_662
0677,0677_693,0677_2525,0677_1642,0677_2089
0479,0479_5
0252,0252_558
0307,0307_175,0307_81,0307_415,0307_1051,0307_531,0307_374,0307_290
0212,0212_963
1010,1010_33,1010_173,1010_614,1010_472,1010_723
0593,0593_859,0593_1474
0011,0011_118,0011_12
0671,0671_24,0671_350,0671_2372,0671_1356,0671_144,0671_1214,0671_634,0671_2039,0671_1059
0446,0446_442,0446_276
0776,0776_871
0169,0169_1050
0545,0545_2219,0545_160
0819,0819_1144
0855,0855_438,0855_1653,0855_581,0855_195
0734,0734_1549,0734_50
0847,0847_927
0301,0301_342,0301_368
0923,0923_146
0026,0026_204,0026_706
0852,0852_365
0393,0393_1240,0393_731,0393_245
0720,0720_1102,0720_18
0233,0233_113
0532,0532_338,0532_1469
1041,1041_1264
0793,0793_1113,0793_843
