0615,0615_2188,0615_3146,0615_1384
0484,0484_2236,0484_1806,0484_2785,0484_585,0484_934
0316,0316_995,0316_1322,0316_1376,0316_407,0316_34
0007,0007_371,0007_353
0492,0492_643,0492_1143,0492_1086,0492_1464,0492_704
0157,0157_95
0120,0120_1363,0120_499
0678,0678_2303,0678_1842,0678_993,0678_1990
0702,0702_1824,0702_723
1077,1077_566,1077_1753,1077_2133,1077_123,1077_854,1077_1602,1077_2233,1077_515,1077_334,1077_661,1077_119,1077_589
0549,0549_249,0549_342,0549_427
0683,0683_101,0683_604
1001,1001_1203,1001_148,1001_1293
1017,1017_2091,1017_1123,1017_1687,1017_2181
0371,0371_1052,0371_738,0371_358,0371_562,0371_877,0371_763,0371_789,0371_815,0371_1009,0371_1322,0371_1014,0371_1529,0371_464
0791,0791_2349,0791_583,0791_1072,0791_401,0791_1263,0791_667
0714,0714_1005,0714_2598,0714_1262
0105,0105_660
0561,0561_2147,0561_895,0561_1482
0706,0706_875,0706_966,0706_1692,0706_2166,0706_1270,0706_839,0706_2337,0706_1585,0706_1940,0706_2311
0992,0992_1392
0889,0889_684,0889_981,0889_1261
0129,0129_196,0129_142
0358,0358_184,0358_809,0358_236,0358_714,0358_613,0358_645
0148,0148_872
0651,0651_2664,0651_1196,0651_1340,0651_2043,0651_836,0651_558,0651_174,0651_2501,0651_1520,0651_2281,0651_236,0651_2750
0636,0636_287,0636_64
0100,0100_625,0100_141
0258,0258_115,0258_829,0258_858,0258_30
0394,0394_61,0394_367,0394_1664,0394_1262,0394_982,0394_1645,0394_2229,0394_454,0394_556,0394_1735,0394_1961,0394_1456,0394_1003,0394_923,0394_1581,0394_1890,0394_1177,0394_1047,0394_1457,0394_692,0394_1050,0394_1374,0394_1663,0394_1363,0394_2492,0394_1648,0394_698,0394_649,0394_1794,0394_1029
0176,0176_865
0491,0491_292,0491_1372,0491_2597,0491_1039,0491_2623,0491_1606
0127,0127_327,0127_1334,0127_706
0643,0643_1707,0643_488
0640,0640_195,0640_113
0328,0328_311,0328_180
0378,0378_640,0378_1889,0378_736,0378_1671,0378_2001,0378_1618,0378_2028,0378_2020,0378_1013,0378_1696,0378_833,0378_1389,0378_516,0378_1181
