0615,0615_2038,0615_2434,0615_1549,0615_1507,0615_2529,0615_2058,0615_1592,0615_2983,0615_156
1077,1077_2591
0970,0970_37,0970_406,0970_345,0970_210,0970_555,0970_452
0442,0442_1349,0442_681,0442_2532
0791,0791_236,0791_1610,0791_1022,0791_871
0105,0105_494
0561,0561_2822,0561_188
0038,0038_205
0148,0148_856,0148_117
0636,0636_2178,0636_472
0258,0258_501
0127,0127_903,0127_95
0328,0328_983,0328_172
0390,0390_969,0390_2005,0390_2287
0134,0134_854,0134_885
0334,0334_302,0334_256
0324,0324_74,0324_265,0324_585,0324_482,0324_524
0433,0433_1366,0433_1396,0433_799,0433_693,0433_1289
0021,0021_677
0932,0932_2269,0932_2166,0932_606,0932_1368,0932_256,0932_2733,0932_1076,0932_237
0012,0012_796,0012_372,0012_916,0012_701
0687,0687_3547,0687_882,0687_788,0687_507,0687_2366,0687_2759,0687_1457,0687_863,0687_199
0917,0917_214
1087,1087_816,1087_302,1087_131,1087_733
0692,0692_394
0025,0025_255
0778,0778_555,0778_849,0778_691,0778_1225,0778_1366,0778_1245
0608,0608_651,0608_562,0608_1489
0697,0697_265,0697_282
1065,1065_2118,1065_528
0867,0867_2086,0867_2799,0867_141,0867_481,0867_1801,0867_2539,0867_164,0867_241,0867_2825,0867_988,0867_108,0867_1927,0867_1372,0867_2468,0867_244,0867_1912,0867_390,0867_2473,0867_423,0867_2156,0867_1290,0867_1691,0867_799,0867_618
0114,0114_47
0762,0762_1783
0506,0506_1053,0506_1027
1057,1057_11,1057_1259
0124,0124_505
0448,0448_1832
0285,0285_486,0285_754,0285_614
0273,0273_965,0273_523
0306,0306_553
0419,0419_1848,0419_1219,0419_897,0419_1437,0419_392,0419_2316,0419_1746,0419_1760,0419_864,0419_1227
0015,0015_752
0016,0016_479,0016_880,0016_676
0497,0497_1102,0497_2200
0890,0890_1077,0890_2243
0224,0224_253,0224_709,0224_106
0055,0055_321,0055_587,0055_31,0055_630,0055_534,0055_956,0055_327,0055_81,0055_1082,0055_170,0055_1125,0055_349,0055_520,0055_1030
0765,0765_574,0765_1072
0336,0336_787
1072,1072_1260,1072_2154
0830,0830_38
0090,0090_361
0057,0057_1190,0057_416,0057_1103,0057_256
0645,0645_339,0645_1777
0722,0722_371,0722_1957
0065,0065_511,0065_301,0065_431,0065_913,0065_569
0017,0017_149
0596,0596_365
0386,0386_623,0386_117,0386_1240,0386_1599,0386_280,0386_521,0386_739,0386_1334
0126,0126_584
0980,0980_1536,0980_2421,0980_1617,0980_1038,0980_1585,0980_2651,0980_1684,0980_18,0980_1505,0980_2498,0980_1133,0980_182,0980_171,0980_2360
0240,0240_280,0240_840,0240_818
0632,0632_1400,0632_1894
0966,0966_948,0966_1829,0966_978,0966_1004,0966_2291,0966_1843,0966_1081,0966_788,0966_892,0966_1446,0966_1174
0974,0974_2220,0974_606,0974_370,0974_1105
0482,0482_4
0037,0037_567,0037_726,0037_793,0037_710,0037_344
0910,0910_1727,0910_2046
0604,0604_2233
0174,0174_40,0174_480,0174_949
0982,0982_1242,0982_422,0982_94,0982_148
0503,0503_1145,0503_830,0503_366,0503_1424,0503_198,0503_1619,0503_522,0503_920,0503_2156,0503_2086,0503_1490,0503_630,0503_1898,0503_1196,0503_1699,0503_355,0503_1161,0503_1416,0503_770,0503_1263,0503_1430,0503_955,0503_2087,0503_1446
