0406,0406_2694,0406_1733,0406_2245,0406_2612,0406_1577,0406_35,0406_765,0406_667
0484,0484_607,0484_2260,0484_3228,0484_1651,0484_1192,0484_1706,0484_1173,0484_1822,0484_1112,0484_495,0484_714,0484_384,0484_67
0316,0316_1321,0316_224,0316_926,0316_132,0316_1122,0316_1245,0316_996,0316_931,0316_322,0316_700,0316_706,0316_948
0165,0165_268
0492,0492_1281,0492_552
0120,0120_1060,0120_1276,0120_342
0678,0678_1388,0678_2370,0678_70,0678_2054,0678_1691
0683,0683_452,0683_1
0442,0442_2363,0442_1549,0442_3409,0442_1948,0442_23,0442_1,0442_3284,0442_1932,0442_3307,0442_261,0442_2159,0442_2752,0442_3204,0442_281,0442_2299,0442_2513,0442_477
0561,0561_1733,0561_1028,0561_851,0561_2857,0561_3026
0148,0148_565,0148_1214
0651,0651_1168,0651_427
0176,0176_227
0803,0803_1530,0803_2427,0803_539,0803_856
0491,0491_2258,0491_2740
0127,0127_506
0643,0643_527
0334,0334_1054,0334_729,0334_547
0662,0662_341
0846,0846_778,0846_866
0404,0404_90,0404_1034,0404_197,0404_729,0404_323,0404_1452,0404_1933,0404_478,0404_377,0404_1498,0404_1874,0404_1517,0404_191,0404_1308,0404_1851
0648,0648_442,0648_108
0294,0294_671,0294_824
0576,0576_2243,0576_255,0576_1137,0576_2480,0576_419,0576_1875
0798,0798_27,0798_428,0798_794
0021,0021_985,0021_491
0818,0818_990
0490,0490_263,0490_1222,0490_2987,0490_914
0820,0820_771,0820_2028
1021,1021_621,1021_773,1021_1056
0439,0439_2317,0439_1807,0439_2498,0439_2298,0439_2205,0439_2190
0383,0383_1209,0383_734,0383_587,0383_1215
0166,0166_474
0495,0495_1137,0495_2699,0495_2639,0495_784,0495_2027,0495_414,0495_1603,0495_502,0495_212,0495_1605,0495_2469,0495_362,0495_1861
0340,0340_50
0816,0816_47
0637,0637_796,0637_3013,0637_859,0637_327,0637_1760
0182,0182_81,0182_713,0182_1026
0608,0608_297,0608_2793,0608_228
0697,0697_73,0697_251
0767,0767_486,0767_180
0649,0649_1677,0649_369,0649_1292
0114,0114_149,0114_430
0506,0506_1853,0506_47
0448,0448_1986,0448_1343,0448_1508,0448_1399
0590,0590_541,0590_194
0854,0854_1273,0854_1209,0854_2250,0854_2487
0273,0273_484,0273_319,0273_79
0306,0306_736
1020,1020_528,1020_1006,1020_2182,1020_1636
0749,0749_91,0749_161,0749_399,0749_2041
0419,0419_243,0419_980,0419_405,0419_2127,0419_479,0419_729,0419_562,0419_2299
0348,0348_806,0348_58,0348_141,0348_513
0707,0707_457,0707_1027
0926,0926_0
0032,0032_259,0032_258,0032_55
0181,0181_1192
0016,0016_95
0497,0497_2470,0497_1653,0497_1528,0497_2345
0370,0370_259,0370_746,0370_789,0370_199,0370_226,0370_7,0370_1622,0370_462,0370_319,0370_1454
0413,0413_2567,0413_826
0812,0812_926
0908,0908_1274,0908_1577
0336,0336_74,0336_438,0336_797,0336_151
0227,0227_76
0132,0132_59,0132_572,0132_653
0243,0243_29,0243_78,0243_395
0947,0947_85,0947_708,0947_683,0947_1198,0947_303,0947_177,0947_1110,0947_32,0947_384
0638,0638_1901,0638_2491,0638_1961,0638_134,0638_953,0638_2314,0638_2199,0638_1736,0638_1114,0638_2157,0638_1141,0638_1846,0638_2568,0638_2481,0638_2596,0638_1916,0638_1571,0638_1753,0638_1834
0090,0090_494,0090_448,0090_548
0057,0057_156
0630,0630_477,0630_216,0630_208,0630_1268,0630_2005,0630_1712,0630_1551,0630_1306,0630_452
1022,1022_901,1022_465
0610,0610_146
0596,0596_1671,0596_1933,0596_1178,0596_1123,0596_1742
0758,0758_92,0758_435
0466,0466_85,0466_283
1064,1064_1146,1064_1277
0632,0632_1395,0632_542,0632_1319,0632_1611,0632_37
0897,0897_834,0897_832,0897_1837,0897_440
1009,1009_1071
0742,0742_543,0742_1151,0742_818,0742_259,0742_896,0742_940
0603,0603_1773,0603_2914,0603_919
0953,0953_321
0966,0966_502,0966_1995
0482,0482_486,0482_1047
0345,0345_678
0677,0677_341,0677_741,0677_2223
0402,0402_209,0402_201,0402_147
0469,0469_1124,0469_1804,0469_736,0469_69
0604,0604_1468,0604_103,0604_1446,0604_2053,0604_1812,0604_1414,0604_843,0604_933,0604_2801,0604_1602,0604_755,0604_1277,0604_696,0604_2452,0604_344,0604_363,0604_539,0604_1246,0604_2850,0604_544,0604_1517,0604_2049,0604_1825,0604_1130
0982,0982_170,0982_295
0503,0503_475,0503_2052,0503_436,0503_681,0503_1815,0503_347,0503_473,0503_2211
0950,0950_529,0950_579
0212,0212_1070,0212_1102
0665,0665_1188,0665_1568
0063,0063_188
0140,0140_509,0140_495,0140_782,0140_377
0042,0042_3,0042_417
0011,0011_182,0011_65,0011_14
0207,0207_227
0671,0671_2149,0671_1950,0671_1363,0671_484
0036,0036_1079,0036_250,0036_284
0664,0664_1264,0664_690,0664_643,0664_2139,0664_3029,0664_339,0664_2968,0664_1117,0664_992,0664_688
0103,0103_237
0335,0335_513,0335_949
0776,0776_1759,0776_580,0776_40
0580,0580_46,0580_1186,0580_1217,0580_1927,0580_2037,0580_257
0862,0862_1433
0414,0414_2370,0414_2136,0414_1596,0414_2628
0559,0559_1069,0559_1787,0559_1784
0855,0855_1488,0855_1833,0855_49,0855_1890,0855_909,0855_161,0855_94
0463,0463_1882,0463_113,0463_1309,0463_726
0461,0461_597,0461_1529,0461_2521,0461_3022,0461_821,0461_505,0461_2396,0461_3077,0461_3058,0461_149,0461_503,0461_1080,0461_1409,0461_977
0617,0617_628,0617_1868,0617_2801,0617_3084,0617_1035
0352,0352_770
0264,0264_390
0026,0026_561,0026_16,0026_392
0852,0852_84,0852_66
0958,0958_1215,0958_1926
0393,0393_2923,0393_3046
0190,0190_17,0190_225
0936,0936_720
0060,0060_281,0060_90,0060_138,0060_140
0599,0599_522,0599_7,0599_244,0599_413
0532,0532_507,0532_890,0532_90,0532_826,0532_1990
0716,0716_1971,0716_921,0716_348,0716_610,0716_1278,0716_880,0716_1250
0779,0779_129
0853,0853_2103,0853_192,0853_2915,0853_236
0827,0827_1433,0827_1696
0400,0400_743,0400_992,0400_487,0400_1261,0400_1571,0400_1859,0400_231,0400_434,0400_1546,0400_450,0400_667,0400_165,0400_1144,0400_494,0400_695,0400_994,0400_1683,0400_535,0400_307,0400_56,0400_697
0639,0639_446,0639_202,0639_2179,0639_1748,0639_2505,0639_956
0513,0513_2617,0513_456,0513_1288,0513_2105,0513_351,0513_209,0513_664,0513_1256,0513_1937,0513_1820,0513_431,0513_211,0513_2538,0513_1128,0513_1895
0685,0685_67,0685_617,0685_2434,0685_1273,0685_1088,0685_2882,0685_2822,0685_2303,0685_3020,0685_769,0685_1488,0685_2726
1054,1054_98,1054_146
0519,0519_2502,0519_1699,0519_309,0519_1930,0519_1268
0826,0826_2607,0826_619,0826_1505,0826_2723,0826_979,0826_1240
0594,0594_1795,0594_1106,0594_440
0959,0959_95,0959_79,0959_121
0527,0527_903,0527_451,0527_924,0527_1096,0527_589,0527_449,0527_367,0527_654,0527_408,0527_1549,0527_1464,0527_719,0527_403,0527_193,0527_460
0153,0153_548
0020,0020_169,0020_851
1071,1071_163,1071_1352
0582,0582_3006,0582_1245,0582_550,0582_1242,0582_298,0582_362,0582_1191,0582_511,0582_1016,0582_975,0582_1397,0582_2396
0161,0161_391
1030,1030_517,1030_3240
0600,0600_1602,0600_375,0600_249,0600_2043,0600_1826,0600_1483,0600_2284,0600_1667,0600_2221
0392,0392_713,0392_90,0392_2672
1015,1015_1206,1015_1864,1015_1387,1015_2242,1015_431,1015_546,1015_148,1015_690
