0442,0442_2196,0442_1052,0442_172,0442_639,0442_1757
1001,1001_129
0791,0791_309,0791_1906
0714,0714_621,0714_573
0706,0706_2042,0706_2473
0636,0636_1958,0636_1216
0803,0803_1616,0803_794
0127,0127_1231,0127_1166
0378,0378_1628,0378_1201,0378_1534,0378_756
0343,0343_151,0343_806,0343_1016,0343_123
0846,0846_927,0846_1172
0324,0324_720,0324_466
0433,0433_587,0433_1342
0259,0259_354,0259_889
0798,0798_494
0628,0628_481,0628_911
0490,0490_2274,0490_279,0490_798,0490_2717,0490_2377,0490_2542,0490_3002,0490_151
0820,0820_949,0820_3572,0820_2949,0820_62,0820_1936,0820_3078
0166,0166_991
1087,1087_818,1087_707
0637,0637_2813,0637_3020,0637_696
1044,1044_1646,1044_1127
0589,0589_2767,0589_2877
0608,0608_2652,0608_3152,0608_3146
1065,1065_2435,1065_621,1065_3257,1065_2123,1065_979,1065_2350,1065_1545,1065_779
0762,0762_1880,0762_853,0762_1476,0762_391,0762_1006,0762_1641,0762_110,0762_634,0762_1217,0762_453,0762_1116,0762_1576,0762_1295,0762_370,0762_160,0762_1718,0762_874
0590,0590_1956,0590_363,0590_137
0474,0474_585,0474_1607
0749,0749_1286,0749_81
0707,0707_1717,0707_2176
0740,0740_1148
0195,0195_797
0181,0181_169,0181_492
0497,0497_1046,0497_2489
0200,0200_111
0413,0413_1978,0413_1229,0413_845
0890,0890_2210,0890_567
0224,0224_884
0574,0574_2086,0574_3169
0947,0947_240
0638,0638_659
0118,0118_252
0222,0222_380,0222_644
1022,1022_112
0457,0457_2135,0457_1416,0457_141,0457_652,0457_377,0457_2507,0457_988,0457_528,0457_1350
0610,0610_1009
0596,0596_798,0596_348
0758,0758_966,0758_589
1064,1064_228
0897,0897_1055,0897_568
0953,0953_1611
0974,0974_2206,0974_162
0910,0910_1750,0910_772,0910_2747,0910_2888
0665,0665_673,0665_1857
0459,0459_412,0459_408
1038,1038_1550,1038_1982,1038_415,1038_18
0036,0036_250,0036_255,0036_1069
0664,0664_3043,0664_708,0664_176,0664_789,0664_1443,0664_2674,0664_404,0664_552,0664_2302,0664_2048,0664_2271,0664_2939,0664_2454,0664_410,0664_994,0664_1752,0664_1858
0103,0103_772
0545,0545_2442,0545_583
0223,0223_697
0862,0862_474
0414,0414_757,0414_604,0414_2156
0819,0819_186
0855,0855_1639
0264,0264_179
0203,0203_435
0611,0611_771
0958,0958_2242,0958_231,0958_1433,0958_2558,0958_235,0958_2315,0958_2212,0958_1942,0958_1584,0958_947,0958_357,0958_1034,0958_256,0958_1060
0393,0393_631,0393_1720,0393_1457,0393_1489,0393_2074,0393_378,0393_2162,0393_1744,0393_1910,0393_828,0393_3070,0393_1981,0393_381,0393_1452,0393_2941,0393_2050,0393_211
0720,0720_2365,0720_1468
0128,0128_758
0068,0068_389
0581,0581_925
1041,1041_962
0848,0848_1368,0848_677,0848_2410,0848_61,0848_640,0848_657,0848_1729,0848_1300,0848_1286,0848_2231
0929,0929_1858,0929_1910
0076,0076_337
0639,0639_601
0111,0111_58,0111_86,0111_365,0111_789
1027,1027_2190,1027_1937,1027_2628,1027_153,1027_889,1027_1459
0594,0594_2095,0594_2393
0959,0959_449,0959_919,0959_1117,0959_210
0035,0035_400,0035_752,0035_837,0035_761
0811,0811_1326,0811_518
0600,0600_893,0600_1002,0600_306
0392,0392_772
0622,0622_1725,0622_1855
0763,0763_657,0763_210,0763_468
0993,0993_940
0477,0477_1789,0477_3346,0477_1056,0477_1327,0477_3233,0477_764,0477_776,0477_4009,0477_3713,0477_2900,0477_3289,0477_3249,0477_3597,0477_2131,0477_3366,0477_3220,0477_3007,0477_110,0477_454,0477_890,0477_2826,0477_3617
0398,0398_931,0398_85
0629,0629_522,0629_155,0629_1470,0629_1152
0773,0773_30
0198,0198_139
0204,0204_589,0204_635,0204_170,0204_378,0204_1243,0204_689,0204_79
0517,0517_37,0517_1053
1076,1076_939
0337,0337_10
0573,0573_4247,0573_1168,0573_1548,0573_638,0573_3508,0573_2057,0573_514,0573_3225,0573_3134,0573_386,0573_54
0828,0828_481
0938,0938_1296
0975,0975_157
0568,0568_1546,0568_1286
0521,0521_198
0287,0287_704,0287_158,0287_892
0785,0785_1578,0785_1052
0575,0575_3216,0575_1520
0526,0526_1010,0526_779,0526_1671,0526_346
0748,0748_798
0286,0286_792,0286_412
0859,0859_1130
0861,0861_1356
0296,0296_634,0296_614
0569,0569_983
0972,0972_1476
1080,1080_816
0376,0376_622,0376_701,0376_129,0376_1125,0376_1118,0376_594,0376_1605,0376_919,0376_1277,0376_1365,0376_684,0376_169
0338,0338_471
0870,0870_534
0597,0597_1521,0597_78,0597_939,0597_1597,0597_1418
0428,0428_841,0428_657
0957,0957_1364,0957_1666
0518,0518_155,0518_1076,0518_382,0518_193
1056,1056_1327,1056_479
0110,0110_500
1037,1037_3542,1037_758
0680,0680_2958,0680_2960
0737,0737_174,0737_1031
0525,0525_1271,0525_1464,0525_55
0050,0050_399,0050_540
0476,0476_1865
0834,0834_436,0834_571,0834_336,0834_190
0409,0409_341,0409_260
0524,0524_1233
0894,0894_677,0894_264
0999,0999_786
0107,0107_770,0107_429
0478,0478_172,0478_755,0478_1490
1031,1031_433
0217,0217_61,0217_235
0239,0239_594,0239_999
0095,0095_75
0684,0684_769,0684_701
0961,0961_1370,0961_1084
0754,0754_714
0468,0468_1272,0468_1088
1035,1035_3062,1035_1822,1035_2087,1035_1285,1035_1023,1035_2835,1035_3492,1035_3387,1035_2619,1035_2793,1035_1272,1035_3266,1035_1584,1035_2774,1035_2743,1035_1806
0309,0309_1183,0309_440
0075,0075_581,0075_662
1073,1073_287,1073_977
0520,0520_39,0520_331
0766,0766_152,0766_136
0705,0705_728,0705_157,0705_1335,0705_1457,0705_1985,0705_1202
0533,0533_84,0533_979,0533_1875
0909,0909_684,0909_522,0909_331
0034,0034_419
0764,0764_1435
0505,0505_2741,0505_188
0510,0510_815,0510_738,0510_276
0804,0804_2136,0804_1813
0523,0523_1971,0523_1454
0772,0772_1300,0772_187
0946,0946_2987,0946_2944,0946_682,0946_2438
1036,1036_270
0673,0673_261,0673_1436
0119,0119_449
0467,0467_1799,0467_1228
0441,0441_1800,0441_323,0441_850,0441_2632,0441_2464
0125,0125_416,0125_859
0489,0489_1013,0489_96,0489_1751,0489_699,0489_3398
0323,0323_358
0023,0023_617,0023_307
0547,0547_1217,0547_101
1028,1028_1074
0483,0483_487,0483_156
0471,0471_1099,0471_1361
1000,1000_65,1000_2789
0455,0455_1904,0455_571
0823,0823_572,0823_635
0064,0064_526
0771,0771_1792,0771_31,0771_821,0771_987
0260,0260_630
0546,0546_1938,0546_1668,0546_2366,0546_1534,0546_1228,0546_774
0960,0960_785,0960_954,0960_74
1069,1069_654,1069_89
0842,0842_1234
