0316,0316_312,0316_1129
0134,0134_283,0134_1015,0134_1113,0134_251,0134_624,0134_582,0134_1179,0134_69
0485,0485_1168,0485_1428,0485_1037
0343,0343_568,0343_994,0343_976
1074,1074_9
0334,0334_87,0334_440,0334_232,0334_436
0662,0662_217,0662_449
0191,0191_380,0191_543,0191_662,0191_75
0846,0846_1066,0846_950,0846_1595,0846_1266
0324,0324_208,0324_441,0324_147,0324_123
0433,0433_1681,0433_361,0433_750,0433_208,0433_629,0433_1639,0433_1083,0433_992
0648,0648_312,0648_26,0648_110,0648_193,0648_95,0648_425,0648_276
0792,0792_759,0792_286
0831,0831_65,0831_1286,0831_455,0831_1312,0831_1351,0831_964,0831_113
0294,0294_811,0294_730,0294_63,0294_660
0009,0009_516,0009_330,0009_201,0009_302,0009_286,0009_581,0009_398,0009_723
0576,0576_2400,0576_1193
0985,0985_93
0259,0259_254,0259_378
0798,0798_523,0798_1234
0314,0314_412,0314_1035,0314_812,0314_1003,0314_782,0314_661,0314_1074,0314_501
0021,0021_486,0021_207
0818,0818_1403,0818_1007
0628,0628_87,0628_996,0628_1274,0628_1791,0628_874,0628_348
0490,0490_519,0490_2909,0490_2344,0490_98,0490_357,0490_1115
0820,0820_327,0820_1576,0820_380,0820_745
0882,0882_226,0882_1273,0882_739,0882_1005,0882_1438
0932,0932_2187,0932_2680,0932_1676,0932_1136,0932_951,0932_2757,0932_1628,0932_2378
0572,0572_424,0572_1901,0572_1519
0012,0012_855,0012_782,0012_646,0012_54,0012_347,0012_266,0012_207,0012_96,0012_7,0012_603,0012_758,0012_53,0012_851
0687,0687_3287,0687_785,0687_857,0687_2326,0687_1918,0687_3542,0687_2309,0687_1798,0687_362,0687_1675,0687_134,0687_2958,0687_1988,0687_1465,0687_2109,0687_1005,0687_2777,0687_1874,0687_2718,0687_1725,0687_198,0687_983
1021,1021_662,1021_469,1021_481,1021_823,1021_926
0439,0439_2338,0439_1269,0439_87,0439_680,0439_1776,0439_254
0166,0166_480
0450,0450_5,0450_574
0340,0340_112
0917,0917_130,0917_626,0917_1053,0917_408,0917_855,0917_1283,0917_1113,0917_667,0917_958,0917_9,0917_614,0917_1003,0917_600
0637,0637_819,0637_937,0637_1380,0637_3659,0637_1881,0637_596,0637_540
1044,1044_1614,1044_1417
0692,0692_1053,0692_488,0692_8
0778,0778_17,0778_1512,0778_374
0589,0589_739,0589_1201,0589_821,0589_296,0589_2263,0589_2012
0131,0131_1043,0131_368,0131_998,0131_751,0131_911,0131_695,0131_919,0131_203,0131_1065,0131_885,0131_754,0131_809,0131_800
0182,0182_1102,0182_520,0182_769,0182_178,0182_123,0182_273,0182_605
0292,0292_167,0292_524,0292_20,0292_105,0292_158,0292_688,0292_345,0292_174,0292_350,0292_330,0292_129
0649,0649_678,0649_165,0649_557,0649_304
1065,1065_2885,1065_2605,1065_3012,1065_1078
0867,0867_266,0867_955,0867_951,0867_309,0867_2418,0867_620,0867_2432,0867_536,0867_2901,0867_1607,0867_1542,0867_2393,0867_462,0867_2009,0867_1499
0114,0114_400,0114_922
0506,0506_339,0506_1091,0506_92,0506_1626,0506_1743,0506_1103
1057,1057_1072,1057_185,1057_1058,1057_1282,1057_942
0101,0101_24
0124,0124_438
0084,0084_1127,0084_1154,0084_1026,0084_464,0084_397
0448,0448_1826,0448_1877,0448_561,0448_1478
0285,0285_786,0285_659,0285_661,0285_390,0285_652,0285_637,0285_689,0285_197,0285_40,0285_554
0854,0854_2399,0854_1496,0854_750
0729,0729_349,0729_1049,0729_906
0474,0474_326,0474_1807,0474_1622,0474_1234,0474_1634,0474_422,0474_476,0474_1478
0306,0306_398,0306_315,0306_792,0306_723
0806,0806_597,0806_2154,0806_1983
1020,1020_2278,1020_1549,1020_2860,1020_1748,1020_674,1020_1534,1020_18,1020_1806,1020_1026,1020_2334,1020_1678,1020_704
0749,0749_668,0749_94,0749_2084,0749_1854,0749_619,0749_1305,0749_225,0749_1196,0749_1936,0749_2211,0749_793,0749_273,0749_753,0749_1153,0749_1199,0749_817,0749_227,0749_2014,0749_913,0749_2221,0749_1684,0749_555,0749_1085,0749_2165
0419,0419_687,0419_2575,0419_2551,0419_2357,0419_745,0419_2571,0419_1822,0419_406,0419_500,0419_833,0419_865,0419_2104,0419_1862,0419_430,0419_606,0419_1112,0419_1465,0419_2323,0419_492,0419_2375
0348,0348_452,0348_334
0707,0707_1985,0707_2185,0707_68,0707_270,0707_1838,0707_2413,0707_1786,0707_1696,0707_1218,0707_155,0707_250,0707_254,0707_2573,0707_177
0926,0926_204,0926_27,0926_58,0926_21,0926_899,0926_11,0926_611,0926_1000,0926_744,0926_936,0926_527,0926_194,0926_181,0926_442
0740,0740_1068,0740_988,0740_664,0740_693,0740_76,0740_594
0015,0015_144,0015_818,0015_668,0015_1114,0015_16,0015_175,0015_1086,0015_543,0015_171,0015_943,0015_124,0015_969,0015_664
0195,0195_1002,0195_901,0195_975,0195_42,0195_595,0195_74,0195_708,0195_658,0195_407,0195_653
0032,0032_175
0181,0181_150,0181_338
0016,0016_545,0016_889,0016_54,0016_70
0310,0310_509,0310_1010
0497,0497_280,0497_2382,0497_418,0497_449
0370,0370_395,0370_1613,0370_493,0370_1212,0370_1041,0370_399,0370_179,0370_843,0370_1529,0370_1233,0370_1338,0370_1022,0370_530,0370_1627,0370_1069,0370_925
0413,0413_1874,0413_2601,0413_1152,0413_1478,0413_1721,0413_379
0890,0890_768,0890_377,0890_1513,0890_1081,0890_1879,0890_2538,0890_460,0890_1600,0890_2129,0890_46
0756,0756_496,0756_804,0756_602,0756_8,0756_420,0756_1307,0756_1243,0756_1480,0756_107
0224,0224_945,0224_304
0574,0574_574,0574_1149,0574_3123,0574_2435,0574_713,0574_2542
1002,1002_2168,1002_804,1002_278,1002_3074,1002_1550,1002_363,1002_1693,1002_2472,1002_905,1002_1294,1002_765,1002_2854,1002_1747,1002_2860
0542,0542_200,0542_123
0055,0055_224,0055_321,0055_239,0055_186,0055_630,0055_534,0055_29,0055_229,0055_991,0055_855,0055_1125,0055_927,0055_946,0055_205,0055_349,0055_717,0055_415,0055_1030
0812,0812_937,0812_1462,0812_179,0812_863
0908,0908_876,0908_1686,0908_459
0246,0246_247,0246_543,0246_877
0274,0274_899,0274_1068,0274_929,0274_154,0274_143,0274_151,0274_214,0274_524,0274_973,0274_954,0274_711,0274_805,0274_249,0274_116,0274_1023,0274_848,0274_610,0274_457,0274_594,0274_669,0274_20,0274_208,0274_251
0765,0765_644,0765_608,0765_99,0765_793,0765_1088,0765_120,0765_1010
0254,0254_42,0254_805,0254_167
0336,0336_247,0336_737
1072,1072_2090,1072_822,1072_1449,1072_1502,1072_2563,1072_573,1072_463,1072_799
0830,0830_18,0830_0
0132,0132_591,0132_531,0132_1171,0132_1233,0132_246
0656,0656_36,0656_2141,0656_101,0656_579,0656_2167,0656_67,0656_305,0656_876,0656_1855,0656_1873,0656_2109,0656_952,0656_1264,0656_2378
0243,0243_959
0947,0947_231,0947_392,0947_765,0947_1110,0947_498
0117,0117_760
0638,0638_2713,0638_57
0090,0090_630,0090_16,0090_58,0090_483
0118,0118_938,0118_18
0057,0057_765,0057_762,0057_866,0057_995,0057_110,0057_727,0057_530,0057_963,0057_1130,0057_1081
0222,0222_479,0222_614,0222_579
0645,0645_1273,0645_1236,0645_1262
0722,0722_1664,0722_929,0722_489,0722_1398,0722_940,0722_1333
0895,0895_1753,0895_1807,0895_2703,0895_920,0895_1119,0895_2398,0895_1450,0895_2201,0895_672,0895_1854,0895_839,0895_153,0895_1858
0838,0838_726,0838_830,0838_327
0065,0065_446,0065_423
0630,0630_454,0630_1132,0630_2190,0630_1847
1022,1022_645,1022_890,1022_1177,1022_58,1022_943
1066,1066_287
0457,0457_1310,0457_2607,0457_1936,0457_938,0457_1797,0457_574,0457_1637,0457_1601,0457_470
0610,0610_838,0610_377
0596,0596_1339,0596_991,0596_2148,0596_14,0596_1142,0596_618,0596_166,0596_611,0596_1516,0596_1042
0758,0758_2021,0758_739,0758_111,0758_1851,0758_1690,0758_1526,0758_1614,0758_334,0758_15,0758_1763,0758_724,0758_1336
0548,0548_1817,0548_2627,0548_957,0548_2101,0548_2344,0548_259,0548_1187,0548_833
0801,0801_188,0801_190,0801_68
0466,0466_352,0466_165
1064,1064_419
0386,0386_1305,0386_388,0386_642,0386_1592,0386_966,0386_789,0386_69
0126,0126_1164,0126_1163,0126_157,0126_640,0126_1065,0126_932,0126_1156,0126_5,0126_726,0126_417,0126_94
0240,0240_259
0632,0632_156,0632_542,0632_1667,0632_1611,0632_1704,0632_107
0897,0897_289,0897_1894
1009,1009_80,1009_839
0742,0742_937,0742_1111,0742_383,0742_930,0742_357,0742_131,0742_1083,0742_466,0742_233
0603,0603_304,0603_721,0603_3227,0603_1263,0603_980,0603_929
0953,0953_868,0953_1233
0966,0966_1677,0966_322,0966_224,0966_1760,0966_786,0966_2170
0238,0238_466,0238_54,0238_517,0238_390
0974,0974_1849,0974_1540
0345,0345_736,0345_847,0345_351,0345_538,0345_461
0167,0167_199,0167_553,0167_524
0037,0037_295,0037_834
0910,0910_1205,0910_334,0910_2190,0910_140,0910_533,0910_1254,0910_2351,0910_1691,0910_803,0910_1133
0069,0069_714,0069_404,0069_427,0069_321
1048,1048_355,1048_960
0201,0201_523,0201_451,0201_364,0201_213,0201_151
0677,0677_949,0677_2792,0677_2860,0677_968,0677_740,0677_98,0677_2572,0677_2622,0677_2388
0402,0402_172,0402_0,0402_421
0469,0469_824,0469_1692,0469_84,0469_716,0469_1428,0469_962,0469_76,0469_829,0469_917,0469_511,0469_1484,0469_1412,0469_320,0469_1552,0469_1322,0469_326,0469_1694,0469_701,0469_157,0469_1560,0469_1582,0469_235,0469_1778,0469_1629,0469_119,0469_212,0469_776,0469_851,0469_987,0469_681,0469_654,0469_1132,0469_683,0469_554,0469_657,0469_1754,0469_1463,0469_879
0604,0604_183,0604_1859,0604_1265
0688,0688_257,0688_1177,0688_755,0688_1419,0688_627,0688_97
0363,0363_37,0363_864
0252,0252_771,0252_941,0252_1032,0252_61,0252_309,0252_319,0252_447
0174,0174_952,0174_486,0174_824,0174_14
0982,0982_406,0982_589,0982_1137
0503,0503_2259,0503_1546,0503_315,0503_1345,0503_398,0503_2033,0503_1249,0503_1755,0503_1209,0503_2084,0503_1798,0503_1166,0503_1656,0503_2135,0503_1401,0503_2280,0503_171,0503_1593,0503_677,0503_1202,0503_1791,0503_659,0503_1495
0412,0412_2265,0412_2768
0950,0950_492,0950_976,0950_1171,0950_606
0307,0307_736,0307_449,0307_957,0307_87,0307_1115,0307_717,0307_880
0790,0790_1865,0790_310,0790_1605,0790_1013,0790_269,0790_457,0790_88
0665,0665_0,0665_2935
0814,0814_404,0814_661,0814_1286,0814_1114
0459,0459_496,0459_302,0459_468,0459_123,0459_495,0459_102,0459_63,0459_74
0063,0063_400,0063_901,0063_50,0063_1178,0063_1025,0063_139,0063_1032,0063_529,0063_45
0140,0140_1233,0140_140,0140_972,0140_473,0140_130,0140_403,0140_646,0140_1095,0140_769,0140_968,0140_715,0140_1137,0140_775
0042,0042_162
0322,0322_350,0322_1080,0322_957,0322_470,0322_553,0322_1150
1038,1038_992,1038_645,1038_1269,1038_1922,1038_1955,1038_879
0593,0593_1153,0593_1794
0207,0207_36,0207_219
0210,0210_512,0210_670,0210_116
0671,0671_2332,0671_1232,0671_669,0671_878,0671_1667,0671_13
0446,0446_1697,0446_875
0664,0664_784,0664_9,0664_1331,0664_1995,0664_1921,0664_1509
0103,0103_594,0103_76,0103_255,0103_701,0103_914,0103_637,0103_467
0144,0144_272,0144_31
0776,0776_260
0169,0169_1091,0169_620
0223,0223_341
0005,0005_494,0005_200,0005_219,0005_477,0005_234,0005_366
0580,0580_2400,0580_2075,0580_1591,0580_589
0862,0862_632,0862_395,0862_1299,0862_508
0414,0414_2346,0414_1513,0414_677
0139,0139_687,0139_778,0139_152,0139_43,0139_129,0139_889,0139_477
0819,0819_1627,0819_145
0559,0559_1718,0559_42,0559_854,0559_1714,0559_2893,0559_1688,0559_3272,0559_2822,0559_612
0464,0464_1473,0464_1669,0464_573,0464_432,0464_1430,0464_788,0464_1436,0464_1726,0464_1697,0464_806
0855,0855_178
0463,0463_2025,0463_2022,0463_1943,0463_1740,0463_595,0463_491,0463_835,0463_401
0734,0734_1021,0734_104,0734_1058,0734_860
0133,0133_1128,0133_781,0133_66
0461,0461_549,0461_1039,0461_1505,0461_2561,0461_508,0461_1338,0461_825,0461_185,0461_1297
0847,0847_479,0847_1181,0847_110,0847_1782
0617,0617_52,0617_897,0617_382,0617_3464,0617_1678,0617_1958,0617_2777,0617_139,0617_1056
0352,0352_128,0352_404,0352_482
0301,0301_558,0301_1118,0301_218,0301_1075,0301_677
0418,0418_1345,0418_1001,0418_1622,0418_970,0418_1147,0418_530,0418_868,0418_249,0418_729,0418_1849,0418_2170,0418_277,0418_175,0418_1084,0418_1103,0418_892,0418_16,0418_1561,0418_934,0418_1055,0418_1064,0418_299
0923,0923_759,0923_1092,0923_784,0923_736,0923_974,0923_594,0923_502,0923_898,0923_1101,0923_129,0923_632,0923_1182,0923_302,0923_866
0264,0264_529,0264_289,0264_464,0264_853,0264_602
0026,0026_802,0026_763,0026_71,0026_474,0026_485
0852,0852_1038,0852_609,0852_416,0852_10,0852_750,0852_683,0852_246,0852_1047,0852_791
0203,0203_475,0203_701,0203_108,0203_641,0203_926,0203_415,0203_196,0203_925,0203_1041
0611,0611_106,0611_347
0958,0958_2475
0393,0393_610,0393_2655,0393_105,0393_1657,0393_668
0190,0190_32,0190_756,0190_307,0190_350,0190_771
0720,0720_1267,0720_1332
0128,0128_1032,0128_446
0936,0936_605
0060,0060_201,0060_174
0753,0753_337
0935,0935_76,0935_496
0330,0330_41,0330_758
0068,0068_933
0623,0623_472,0623_1305,0623_1052,0623_1255,0623_1650,0623_1699,0623_1468,0623_2122,0623_1501,0623_2210,0623_139,0623_715
0233,0233_144,0233_147,0233_142,0233_102,0233_268
0556,0556_185,0556_265
0532,0532_1321,0532_868,0532_1792,0532_881,0532_1812,0532_555,0532_1079,0532_1596,0532_1186
0581,0581_1831,0581_1372,0581_818,0581_2481,0581_565,0581_680,0581_306,0581_1705,0581_2346
0716,0716_1080,0716_27,0716_2006,0716_2000,0716_227,0716_637
0708,0708_2328,0708_1020,0708_2333,0708_1857,0708_389,0708_714,0708_1701,0708_2448
0511,0511_313,0511_30
1041,1041_1430,1041_1002,1041_1112,1041_1586,1041_1712
0793,0793_904
0779,0779_441,0779_75,0779_1010,0779_795,0779_854,0779_390,0779_1013
1092,1092_1310,1092_574
0022,0022_128,0022_604,0022_885,0022_270,0022_705,0022_918,0022_65,0022_115,0022_186,0022_914
0187,0187_713,0187_408,0187_766,0187_862,0187_219
0853,0853_415,0853_1881,0853_2150,0853_1461,0853_1656,0853_268,0853_602,0853_2936
1006,1006_494,1006_894
0567,0567_523,0567_2446,0567_1160,0567_1225,0567_3831,0567_1458,0567_3649,0567_1023,0567_783,0567_146,0567_3798,0567_353,0567_3513,0567_2106,0567_207,0567_2040,0567_2186,0567_656,0567_123,0567_134,0567_3413
0711,0711_5,0711_407
0284,0284_77,0284_281,0284_236
0848,0848_2004,0848_1296,0848_135,0848_2169,0848_740,0848_1806
0929,0929_605,0929_2507,0929_2122,0929_2278,0929_1881,0929_918,0929_365,0929_1252
0827,0827_346,0827_588,0827_14,0827_1290,0827_1154,0827_482
0911,0911_101,0911_759,0911_199,0911_995,0911_124
0076,0076_869,0076_888,0076_911,0076_635
0400,0400_121,0400_1438,0400_1178,0400_287,0400_1253,0400_238,0400_161,0400_941
0031,0031_57,0031_117
0614,0614_2015,0614_739,0614_210
0639,0639_1280,0639_2214,0639_1031,0639_2315,0639_1630,0639_1095,0639_575,0639_677,0639_2077
0085,0085_721,0085_1034,0085_1254,0085_653,0085_660,0085_690,0085_133,0085_25,0085_540,0085_1020,0085_1135
0362,0362_387,0362_946,0362_788,0362_603,0362_934
0111,0111_879,0111_1061,0111_776,0111_352,0111_192,0111_229
0863,0863_971,0863_83
0498,0498_1071,0498_3260,0498_2672,0498_2818,0498_2867,0498_927,0498_1576,0498_2903,0498_3327
0685,0685_498,0685_1970,0685_2650,0685_135,0685_2016,0685_309,0685_2342,0685_1328
0078,0078_652,0078_266,0078_1092
0519,0519_237,0519_122,0519_1933,0519_2464,0519_1423,0519_146,0519_215,0519_1823,0519_1340,0519_240
0666,0666_627,0666_1124,0666_1888,0666_1073,0666_1301,0666_2002,0666_2010,0666_1056,0666_2184,0666_774
1027,1027_1836,1027_1059
0092,0092_52,0092_155,0092_208,0092_444,0092_563,0092_847,0092_538,0092_163,0092_607
0826,0826_344,0826_1058,0826_2181,0826_1153,0826_407,0826_899,0826_682,0826_1774,0826_1032
1014,1014_497,1014_470,1014_1260,1014_590,1014_475,1014_926
0594,0594_442,0594_798,0594_1076,0594_66,0594_1980,0594_662,0594_521,0594_1290,0594_1937,0594_1298
0959,0959_1117
0527,0527_813,0527_416,0527_663,0527_241,0527_296,0527_197
0153,0153_33,0153_559
0020,0020_803,0020_700
1071,1071_1073,1071_563,1071_1430
0582,0582_728,0582_789,0582_852,0582_866,0582_269,0582_2326,0582_1715,0582_732,0582_2316,0582_2534,0582_1089
0769,0769_1485,0769_1902,0769_1233,0769_1497
0205,0205_193,0205_565,0205_516
0035,0035_908
0161,0161_868
1030,1030_1364,1030_407,1030_2411,1030_1194
0811,0811_892,0811_504,0811_349,0811_664,0811_49,0811_184,0811_188
0689,0689_121,0689_192
0813,0813_1109,0813_458,0813_239,0813_585
0844,0844_143,0844_42
0061,0061_65,0061_719,0061_1037,0061_375,0061_922,0061_647,0061_358,0061_3
0257,0257_67,0257_814,0257_862,0257_671,0257_270,0257_147
0949,0949_253,0949_4
0350,0350_36,0350_203,0350_519,0350_906
0901,0901_764,0901_2490,0901_1718,0901_985,0901_1169,0901_1283,0901_103,0901_258
0600,0600_2096,0600_917,0600_219,0600_1777,0600_1326,0600_2437,0600_609,0600_1185,0600_1372,0600_2653,0600_1103
0372,0372_238,0372_1458,0372_295,0372_603,0372_1160,0372_1271,0372_997,0372_216,0372_412,0372_782,0372_84
1015,1015_1679,1015_1408,1015_642,1015_614,1015_1494,1015_2085,1015_972,1015_1032,1015_1183,1015_1348,1015_2366,1015_1990,1015_2256,1015_2576,1015_1954,1015_1143,1015_1195,1015_2566,1015_2316,1015_1644
0300,0300_942,0300_1105,0300_647
0622,0622_1529,0622_102,0622_1357,0622_298,0622_1634,0622_2401,0622_1270,0622_1223,0622_647,0622_855,0622_462,0622_1090,0622_1284
0475,0475_754,0475_1311,0475_508,0475_1777,0475_2175,0475_2186
0763,0763_986,0763_1289,0763_686,0763_472,0763_936,0763_1383,0763_979,0763_80,0763_1216,0763_327,0763_921
0993,0993_146,0993_481,0993_360,0993_144,0993_968,0993_1075
0477,0477_2978,0477_1831,0477_4103,0477_3291,0477_3415,0477_2804,0477_2508,0477_1376,0477_2845
0293,0293_987,0293_145,0293_972
1049,1049_1034,1049_930
0807,0807_194,0807_715,0807_705,0807_1306,0807_288,0807_965,0807_551,0807_1553,0807_706,0807_234,0807_1156
0429,0429_318,0429_319,0429_781,0429_725,0429_1055,0429_1608,0429_94,0429_1014,0429_975
0679,0679_286,0679_1595,0679_3064,0679_1547,0679_2710,0679_2077,0679_1275,0679_845,0679_703,0679_2318,0679_465,0679_2151,0679_1900
0355,0355_611,0355_133,0355_38,0355_72,0355_743
0398,0398_840,0398_1660,0398_1780,0398_1843,0398_734,0398_1003
0715,0715_1789,0715_471,0715_2404,0715_2590,0715_2503,0715_1578,0715_506,0715_2626,0715_2000,0715_2777
0560,0560_3018,0560_2153,0560_1165
0104,0104_653,0104_798,0104_869,0104_982,0104_445,0104_580,0104_636,0104_735,0104_375,0104_1091,0104_860,0104_593,0104_712,0104_896,0104_270,0104_1137,0104_1068,0104_919,0104_1018,0104_166,0104_852
0629,0629_306,0629_880,0629_2053,0629_90,0629_1994,0629_1796,0629_579,0629_453,0629_776,0629_1542
0206,0206_46
0840,0840_2155,0840_621,0840_1199,0840_1068,0840_1488,0840_1161
0509,0509_442,0509_463,0509_537,0509_660,0509_983
0989,0989_449,0989_450
0747,0747_501,0747_392,0747_924,0747_541,0747_279
0746,0746_290,0746_427
0198,0198_376,0198_710,0198_17
0979,0979_1882,0979_389,0979_156,0979_1093
0204,0204_1258,0204_334,0204_1050
0091,0091_862,0091_834,0091_1104,0091_295,0091_315,0091_410,0091_848,0091_535
0221,0221_57,0221_153
0318,0318_359
1043,1043_1565,1043_118,1043_1228
0727,0727_1637,0727_1167,0727_1214
0071,0071_96,0071_751,0071_1118,0071_658,0071_593
1076,1076_459
0939,0939_768,0939_1129,0939_1382,0939_1724,0939_2413,0939_2209,0939_4152,0939_4,0939_285,0939_468,0939_1489,0939_2646,0939_4181,0939_3221
0033,0033_437,0033_456,0033_397,0033_100,0033_232,0033_323
0799,0799_1025,0799_1895
0337,0337_1007,0337_352,0337_766
0810,0810_1049
0691,0691_1649,0691_850,0691_245,0691_200
0856,0856_1057
0183,0183_651,0183_318,0183_229,0183_167,0183_1107
0351,0351_459,0351_206,0351_264,0351_634
0902,0902_295,0902_2568,0902_463,0902_694,0902_2468,0902_1792,0902_191,0902_1009,0902_390,0902_2382
0573,0573_1427,0573_2554,0573_899
0177,0177_794
0951,0951_488,0951_661,0951_1756
0162,0162_39,0162_260,0162_42,0162_275,0162_811
0858,0858_293,0858_203
0828,0828_795,0828_12,0828_1638,0828_456,0828_309,0828_566,0828_975,0828_696,0828_321
1094,1094_809,1094_252,1094_385,1094_998
0432,0432_748,0432_156,0432_896,0432_433
0938,0938_957,0938_789,0938_1761,0938_1133,0938_859,0938_974
1029,1029_207,1029_542
0449,0449_1554,0449_1773,0449_1734,0449_1377,0449_370,0449_1240,0449_209,0449_593
0975,0975_1066
0568,0568_1499,0568_3352,0568_4245,0568_454,0568_3106,0568_1708,0568_2912,0568_395,0568_1278,0568_2013,0568_4160,0568_618,0568_2500,0568_2282,0568_2509,0568_682,0568_3142,0568_3183,0568_3705,0568_765
0225,0225_296,0225_285,0225_258,0225_880,0225_260,0225_680,0225_1036
0891,0891_1872,0891_1915,0891_1411,0891_772
1075,1075_104
0152,0152_185,0152_482,0152_641
0887,0887_1033,0887_652
0566,0566_1320,0566_2397,0566_1726,0566_2417,0566_3176,0566_3458,0566_238,0566_2828,0566_2045,0566_2966,0566_1942,0566_3317
0465,0465_146,0465_338
0473,0473_31,0473_451,0473_145
0385,0385_418,0385_895,0385_1249,0385_1103,0385_1523,0385_1553,0385_223,0385_1063
0180,0180_82,0180_58,0180_65,0180_756,0180_591,0180_159,0180_710
0295,0295_1200,0295_393,0295_196,0295_304,0295_108
0142,0142_3
0159,0159_576
0331,0331_472
1062,1062_858
0287,0287_551,0287_929,0287_949,0287_844,0287_373,0287_581,0287_399,0287_889,0287_474,0287_550,0287_917,0287_867,0287_344,0287_475,0287_427
0674,0674_2288,0674_1637
0973,0973_139,0973_1194,0973_1223
0453,0453_351,0453_892,0453_917,0453_1166
0097,0097_228,0097_876,0097_784
0745,0745_127
0777,0777_1182,0777_287,0777_928
0785,0785_426
0184,0184_199
0750,0750_538,0750_88,0750_1621,0750_1547,0750_1454,0750_1869,0750_332,0750_897,0750_1257,0750_431,0750_655
0244,0244_402,0244_15
0077,0077_191,0077_963,0077_982,0077_856,0077_513
0079,0079_138,0079_559,0079_874,0079_149
0575,0575_3005,0575_1957
0526,0526_444,0526_1914,0526_1194,0526_755,0526_839,0526_1747,0526_880,0526_176,0526_1796,0526_1425
0147,0147_1106,0147_51,0147_440,0147_12,0147_597,0147_1124,0147_202,0147_435
0447,0447_701,0447_1377
0235,0235_60,0235_281,0235_262,0235_20
0408,0408_1636,0408_1381,0408_1769,0408_1115,0408_1509,0408_2489
0713,0713_2408,0713_805,0713_102,0713_2418,0713_1980,0713_312,0713_2528,0713_833,0713_1275,0713_128,0713_977
0663,0663_711,0663_2196,0663_171,0663_2323,0663_1990,0663_1206,0663_2506,0663_1881,0663_126,0663_858
0616,0616_622,0616_340,0616_1993,0616_1745
0898,0898_771,0898_1361,0898_469,0898_2111
0748,0748_581,0748_1258,0748_568,0748_1214,0748_1280,0748_1082,0748_383,0748_674,0748_687,0748_282
0286,0286_378,0286_351,0286_28,0286_831,0286_740,0286_175,0286_339,0286_134,0286_108,0286_487,0286_934,0286_214,0286_568,0286_435,0286_892,0286_403,0286_819,0286_440,0286_753,0286_670
0859,0859_564,0859_1391
0861,0861_83,0861_1638,0861_725,0861_1451
0272,0272_195,0272_211,0272_750,0272_861,0272_731
0631,0631_540,0631_1504
0072,0072_294,0072_322,0072_897,0072_345,0072_946,0072_766,0072_862,0072_823,0072_565,0072_781,0072_727,0072_810
