0829,0829_177
0492,0492_1315
0120,0120_765
1001,1001_25,1001_1154
0714,0714_664,0714_1127
0706,0706_43,0706_2369,0706_1739
0992,0992_277
0889,0889_611
0148,0148_102
0651,0651_1433,0651_2498,0651_263,0651_1227,0651_569,0651_202
0636,0636_1963,0636_1299
0100,0100_498,0100_405
0394,0394_2178,0394_93,0394_2468,0394_480,0394_25
0176,0176_69
0328,0328_408,0328_829
0134,0134_974
0846,0846_500,0846_771,0846_1380,0846_1728,0846_369,0846_65,0846_205,0846_1990
0324,0324_890,0324_619
0985,0985_540,0985_862
0314,0314_1178,0314_1007,0314_483,0314_71
0021,0021_1165
0882,0882_1149
0968,0968_1856,0968_2107
1021,1021_340
0277,0277_317
0495,0495_2361,0495_1583,0495_836,0495_1593,0495_2077,0495_2643,0495_468
0692,0692_396
0589,0589_332,0589_978
0182,0182_1087,0182_78
0649,0649_658,0649_1536,0649_1593,0649_1585
0762,0762_157,0762_524
0506,0506_236,0506_1613
0124,0124_614,0124_888,0124_655,0124_350,0124_376
0729,0729_1394,0729_1575,0729_996
0806,0806_307,0806_1527,0806_270,0806_1935,0806_436,0806_415,0806_538,0806_1554,0806_665,0806_1492
0348,0348_456,0348_863
0707,0707_1754
0926,0926_1039,0926_557,0926_644
0015,0015_1095,0015_597,0015_279
0497,0497_1789,0497_43,0497_2142,0497_2525
0890,0890_2361,0890_1762
1002,1002_446,1002_438
0660,0660_875,0660_937
0812,0812_1328,0812_1619
1072,1072_0,1072_1473,1072_10,1072_1308,1072_2733,1072_288
0638,0638_92,0638_1608,0638_1769,0638_743,0638_23
0118,0118_223,0118_873,0118_480,0118_1067
0610,0610_222
0596,0596_401,0596_648
0136,0136_224
0742,0742_303,0742_1369
0250,0250_617
0238,0238_614,0238_772
0069,0069_912,0069_26,0069_985,0069_511
1048,1048_1169,1048_1249,1048_1224,1048_131,1048_730,1048_1237
0423,0423_258,0423_547,0423_380
0252,0252_558
0982,0982_875
0950,0950_123,0950_736,0950_62,0950_383,0950_1167,0950_738,0950_137,0950_737,0950_175
0063,0063_659,0063_514,0063_1183,0063_477
0140,0140_1102,0140_590,0140_885
0322,0322_586
0036,0036_641,0036_831
0103,0103_453,0103_740
0855,0855_1405,0855_1318,0855_1475,0855_1288
0734,0734_1487,0734_895
