0000,22.69
0001,22.46
0002,22.39
0003,22.36
0004,22.32
0005,22.19
0006,22.01
0007,22.61
0008,23.03
0009,22.94
0010,22.90
0011,22.85
0012,22.3
0013,22.2
0014,22.32
0015,21.38
0016,21.56
0017,21.65
0018,21.70
0019,21.74
0020,21.55
0021,21.59
0022,22.04
0023,22.01
0024,22.00
0025,21.98
0026,21.83
0027,23.39
0028,22.71
0029,22.61
0030,22.67
0031,22.70
0032,22.73
0033,22.69
0034,23.06
0035,22.83
0036,23.24
0037,23.27
0038,23.29
0039,23.3
0040,23.3
0041,23.14
0042,23.43
0043,23.64
0044,23.73
0045,23.77
0046,23.80
0047,23.82
0048,23.82
0049,23.73
0050,23.93
0051,24.03
0052,24.08
0053,24.13
0054,24.11
0055,24.43
0056,24.4
0057,23.95
0058,23.92
0059,23.91
0060,23.89
0061,23.8
0062,23.85
0063,23.32
0064,23.08
0065,23.73
0066,24.05
0067,24.37
0068,23.75
0069,23.4
0070,23.43
0071,23.52
0072,23.31
0073,23.21
0074,23.11
0075,23.32
0076,23.5
0077,23.64
0078,23.78
0079,23.77
0080,23.76
0081,23.75
0082,23.78
0083,23.42
0084,22.55
0085,22.3
0086,22.38
0087,22.42
0088,22.47
0089,22.45
0090,22.5
0091,22.51
0092,22.50
0093,22.49
0094,22.49
0095,22.49
0096,22.73
0097,23.42
0098,23.37
0099,23.76
0100,23.77
0101,23.77
0102,23.77
0103,23.78
0104,24.38
0105,24.27
0106,24.05
0107,23.98
0108,23.94
0109,23.9
0110,24.15
0111,24.25
0112,24.13
0113,25.7
0114,25.94
0115,26.06
0116,26.18
0117,26.3
0118,26.66
0119,26.46
0120,26.7
0121,26.80
0122,26.85
0123,26.9
0124,26.99
0125,26.84
0126,26.71
0127,26.95
0128,26.98
0129,27.00
0130,27.02
0131,27.36
0132,27.17
0133,27.23
0134,27.45
0135,27.40
0136,27.38
0137,27.35
0138,27.67
0139,27.51
0140,27.55
0141,27.59
0142,27.52
0143,27.49
0144,27.48
0145,27.46
0146,27.25
0147,27.84
0148,27.54
0149,27.43
0150,27.38
0151,27.33
0152,27.07
0153,27.36
0154,27.38
0155,27.12
0156,27.27
0157,27.34
0158,27.42
0159,27.24
0160,27.52
0161,27.8
0162,27.69
0163,27.41
0164,27.27
0165,27.12
0166,27.17
0167,27.54
0168,27.96
0169,27.9
0170,27.39
0171,27.14
0172,26.89
0173,27.04
0174,27.15
0175,26.82
0176,26.93
0177,26.62
0178,26.47
0179,26.32
0180,26.28
0181,26.32
0182,26.34
0183,26.12
0184,26.01
0185,25.95
0186,25.9
0187,25.77
0188,25.7
0189,26.01
0190,26.0
0191,26.11
0192,26.16
0193,26.21
0194,26.16
0195,26.05
0196,26.27
0197,26.44
0198,26.42
0199,26.41
0200,26.4
0201,26.29
0202,26.05
0203,26.39
0204,28.63
0205,28.07
0206,27.79
0207,27.51
0208,27.59
0209,27.35
0210,27.47
0211,28.0
0212,28.18
0213,28.27
0214,28.35
0215,28.24
0216,28.25
0217,28.36
0218,27.95
0219,28.09
0220,28.16
0221,28.22
0222,28.26
0223,27.73
0224,28.4
0225,28.15
0226,28.07
0227,28.04
0228,28.0
0229,28.32
0230,28.07
0231,27.88
0232,27.14
0233,26.29
0234,25.86
0235,25.43
0236,26.21
0237,25.57
0238,25.82
0239,25.88
0240,25.80
0241,25.76
0242,25.72
0243,25.13
0244,25.35
0245,25.21
0246,24.98
0247,25.19
0248,25.30
0249,25.35
0250,25.4
0251,25.89
0252,25.33
0253,25.29
0254,25.33
0255,25.35
0256,25.37
0257,25.34
0258,25.79
0259,25.83
0260,25.5
0261,25.55
0262,25.58
0263,25.6
0264,25.37
0265,25.33
0266,25.13
0267,25.53
0268,25.38
0269,25.30
0270,25.22
0271,24.91
0272,25.31
0273,25.71
0274,25.74
0275,26.68
0276,27.15
0277,27.62
0278,28.5
0279,29.21
0280,29.38
0281,29.76
0282,29.58
0283,29.49
0284,29.4
0285,29.51
0286,29.77
0287,29.62
0288,30.04
0289,29.87
0290,29.79
0291,29.7
0292,29.81
0293,30.26
0294,29.97
0295,30.5
0296,30.95
0297,31.17
0298,31.4
0299,30.68
0300,31.5
0301,31.47
0302,31.26
0303,31.34
0304,31.38
0305,31.43
0306,31.7
0307,32.23
0308,31.69
0309,31.34
0310,31.37
0311,31.38
0312,31.4
0313,29.19
0314,29.82
0315,29.45
0316,29.16
0317,28.94
0318,28.83
0319,28.72
0320,29.36
0321,29.55
0322,29.98
0323,30.37
0324,30.35
0325,30.34
0326,30.33
0327,30.41
0328,30.46
0329,30.35
0330,30.24
0331,30.26
0332,30.27
0333,30.28
0334,30.3
0335,30.37
0336,30.37
0337,29.42
0338,29.61
0339,29.70
0340,29.8
0341,29.51
0342,29.53
0343,28.21
0344,28.53
0345,28.60
0346,28.64
0347,28.67
0348,28.83
0349,29.33
0350,29.43
0351,29.05
0352,28.94
0353,28.88
0354,28.82
0355,27.39
0356,27.65
0357,27.62
0358,27.60
0359,27.59
0360,27.59
0361,27.58
0362,27.87
0363,28.04
0364,27.6
0365,27.40
0366,27.30
0367,27.25
0368,27.19
0369,27.57
0370,27.11
0371,26.36
0372,26.25
0373,26.08
0374,25.99
0375,25.91
0376,26.29
0377,26.33
0378,25.68
0379,25.54
0380,25.62
0381,25.66
0382,25.69
0383,25.71
0384,25.26
0385,25.82
0386,26.05
0387,26.08
0388,26.09
0389,26.11
0390,26.21
0391,26.5
0392,23.76
0393,22.95
0394,23.13
0395,23.22
0396,23.31
0397,24.03
0398,24.08
0399,23.9
0400,23.63
0401,23.09
0402,22.81
0403,22.54
0404,21.77
0405,22.19
0406,21.49
0407,21.99
0408,22.00
0409,22.01
0410,22.01
0411,22.01
0412,23.35
0413,23.74
0414,24.0
0415,24.34
0416,24.51
0417,24.67
0418,24.71
0419,24.17
0420,24.91
0421,24.91
0422,24.75
0423,24.67
0424,24.59
0425,24.75
0426,24.83
0427,24.65
0428,24.99
0429,25.00
0430,25.01
