0000,62.33
0001,62.18
0002,62.17
0003,62.17
0004,62.17
0005,59.74
0006,60.31
0007,59.39
0008,61.33
0009,60.47
0010,60.03
0011,59.6
0012,58.63
0013,57.46
0014,61.02
0015,60.6
0016,60.80
0017,60.90
0018,60.95
0019,61.0
0020,60.88
0021,62.69
0022,63.44
0023,63.44
0024,63.44
0025,63.44
0026,64.0
0027,64.04
0028,61.72
0029,60.3
0030,62.16
0031,63.09
0032,64.03
0033,67.39
0034,66.68
0035,68.01
0036,68.63
0037,68.66
0038,68.68
0039,68.7
0040,66.9
0041,64.75
0042,65.98
0043,65.86
0044,66.18
0045,66.34
0046,66.42
0047,66.5
0048,65.8
0049,63.53
0050,66.68
0051,65.97
0052,65.62
0053,65.27
0054,66.91
0055,67.05
0056,67.19
0057,66.0
0058,65.73
0059,65.59
0060,65.46
0061,66.1
0062,66.54
0063,66.66
0064,64.71
0065,63.87
0066,63.45
0067,63.03
0068,60.52
0069,60.19
0070,61.53
0071,59.46
0072,59.11
0073,58.93
0074,58.75
0075,59.52
0076,58.65
0077,60.1
0078,60.16
0079,59.86
0080,59.72
0081,59.57
0082,58.91
0083,59.64
0084,60.98
0085,59.3
0086,59.80
0087,60.05
0088,60.3
0089,59.86
0090,60.93
0091,60.23
0092,61.04
0093,61.45
0094,61.65
0095,61.85
0096,64.76
0097,65.98
0098,65.47
0099,66.8
0100,67.41
0101,67.72
0102,68.03
0103,68.0
0104,70.09
0105,70.86
0106,70.22
0107,70.31
0108,70.36
0109,70.4
0110,70.67
0111,68.83
0112,68.13
0113,67.89
0114,67.42
0115,67.19
0116,66.95
0117,66.69
0118,66.73
0119,68.91
0120,68.44
0121,68.47
0122,68.48
0123,68.5
0124,69.26
0125,68.4
0126,66.2
0127,65.74
0128,65.59
0129,65.52
0130,65.45
0131,63.49
0132,64.18
0133,62.93
0134,62.34
0135,62.81
0136,63.05
0137,63.28
0138,63.08
0139,62.45
0140,62.08
0141,61.61
0142,61.62
0143,61.62
0144,61.62
0145,61.63
0146,61.29
0147,60.53
0148,60.2
0149,60.05
0150,59.97
0151,59.89
0152,59.5
0153,59.35
0154,58.56
0155,57.92
0156,58.47
