0000,77.34
0001,76.55
0002,75.87
0003,75.53
0004,75.19
0005,74.68
0006,74.4
0007,74.64
0008,75.43
0009,75.08
0010,74.91
0011,74.73
0012,74.32
0013,73.48
0014,74.07
0015,73.32
0016,74.02
0017,74.37
0018,74.55
0019,74.72
0020,73.34
0021,74.45
0022,75.05
0023,74.21
0024,73.79
0025,73.37
0026,71.88
0027,71.96
0028,70.81
0029,71.37
0030,71.05
0031,70.88
0032,70.72
0033,72.3
0034,72.74
0035,74.59
0036,78.43
0037,78.90
0038,79.14
0039,79.37
0040,80.25
0041,80.09
0042,80.2
0043,81.19
0044,81.54
0045,81.72
0046,81.81
0047,81.89
0048,81.34
0049,81.46
0050,80.82
0051,81.22
0052,81.42
0053,81.62
0054,81.82
0055,81.72
0056,81.81
0057,82.28
0058,82.33
0059,82.35
0060,82.37
0061,82.89
0062,82.84
0063,82.77
0064,82.78
0065,82.49
0066,82.34
0067,82.2
0068,82.13
0069,80.87
0070,80.77
0071,81.13
0072,81.05
0073,81.01
0074,80.97
0075,80.96
0076,80.76
0077,81.3
0078,82.2
0079,82.78
0080,83.07
0081,83.36
0082,83.87
0083,84.6
0084,83.7
0085,82.2
0086,82.75
0087,83.02
0088,83.29
0089,83.92
0090,83.59
0091,83.2
0092,83.34
0093,83.41
0094,83.44
0095,83.47
0096,84.84
0097,83.95
0098,84.15
0099,84.4
0100,83.96
0101,83.74
0102,83.52
0103,83.21
0104,84.58
0105,84.44
0106,83.33
0107,83.38
0108,83.40
0109,83.42
0110,83.22
0111,83.03
0112,82.22
0113,82.53
0114,82.87
0115,83.04
0116,83.21
0117,82.77
0118,82.87
0119,82.36
0120,81.96
0121,82.45
0122,82.69
0123,82.94
0124,87.72
0125,86.96
0126,86.97
0127,88.86
0128,88.58
0129,88.44
0130,88.29
0131,87.53
0132,87.77
0133,88.16
0134,89.59
0135,89.11
0136,88.87
0137,88.62
0138,89.02
0139,89.33
0140,88.98
0141,89.4
0142,89.69
0143,89.84
0144,89.91
0145,89.98
0146,88.47
0147,88.46
0148,88.77
0149,88.39
0150,88.20
0151,88.01
0152,87.25
0153,87.5
0154,87.13
0155,87.39
0156,87.46
0157,87.50
0158,87.53
0159,87.47
0160,88.37
0161,88.38
0162,87.64
0163,87.03
0164,86.72
0165,86.41
0166,86.77
0167,87.92
0168,88.34
0169,88.07
0170,88.34
0171,88.47
0172,88.61
0173,88.13
0174,87.73
0175,87.78
0176,87.08
0177,87.25
0178,87.34
0179,87.43
0180,86.62
0181,87.11
0182,87.97
0183,87.42
0184,87.15
0185,87.01
0186,86.87
0187,87.16
0188,87.19
0189,87.3
0190,87.21
0191,87.73
0192,88.00
0193,88.26
0194,89.28
0195,88.88
0196,90.03
0197,89.24
0198,88.97
0199,88.83
0200,88.69
0201,88.65
0202,89.11
0203,89.52
0204,89.2
0205,88.64
0206,88.36
0207,88.08
0208,87.15
0209,87.97
0210,89.09
0211,89.84
0212,89.52
0213,89.36
0214,89.2
0215,89.5
0216,90.83
0217,91.18
0218,90.04
0219,90.75
0220,91.10
0221,91.46
0222,89.0
0223,89.43
0224,88.87
0225,89.22
0226,88.03
0227,87.44
0228,86.85
0229,83.18
0230,83.49
0231,83.0
0232,81.5
0233,78.58
0234,77.12
0235,75.66
0236,78.54
0237,77.52
0238,79.04
0239,79.8
0240,79.95
0241,80.03
0242,80.11
0243,78.3
0244,78.0
0245,78.73
0246,78.62
0247,78.50
0248,78.44
0249,78.41
0250,78.37
0251,78.37
0252,76.24
0253,75.82
0254,76.32
0255,76.57
0256,76.83
0257,76.32
0258,77.4
0259,78.1
0260,78.23
0261,78.22
0262,78.21
0263,78.2
0264,77.45
0265,77.49
0266,77.77
0267,79.7
0268,79.25
0269,79.03
0270,78.81
0271,77.33
0272,79.74
0273,80.46
0274,80.19
0275,81.05
0276,81.47
0277,81.9
0278,83.07
0279,83.12
0280,82.74
0281,83.96
0282,84.21
0283,84.33
0284,84.46
0285,84.06
0286,83.16
0287,83.79
0288,84.73
0289,84.77
0290,84.78
0291,84.8
0292,83.95
0293,83.99
0294,84.02
0295,85.08
0296,84.64
0297,84.42
0298,84.21
0299,83.6
0300,83.84
0301,82.74
0302,82.5
0303,83.60
0304,84.16
0305,84.71
0306,86.94
0307,86.17
0308,86.01
0309,86.5
0310,85.90
0311,85.60
0312,85.3
0313,84.3
0314,86.07
0315,85.43
0316,84.06
0317,83.36
0318,83.01
0319,82.66
0320,83.25
0321,82.47
0322,84.14
0323,84.82
0324,84.61
0325,84.51
0326,84.41
0327,85.01
0328,85.75
0329,85.61
0330,85.47
0331,85.33
0332,85.26
0333,85.19
0334,84.26
0335,84.93
0336,84.26
0337,84.01
0338,84.72
0339,85.08
0340,85.44
0341,86.43
0342,86.96
0343,86.51
0344,85.57
0345,85.06
0346,84.81
0347,84.55
0348,86.18
0349,87.88
0350,89.77
0351,88.76
0352,88.46
0353,88.31
0354,88.16
0355,88.29
0356,89.0
0357,88.93
0358,88.66
0359,88.53
0360,88.46
0361,88.39
0362,89.09
0363,89.34
0364,88.62
0365,87.78
0366,87.36
0367,87.15
0368,86.93
0369,87.18
0370,87.06
0371,83.52
0372,83.7
0373,83.53
0374,83.45
0375,83.37
0376,83.52
0377,84.34
0378,83.32
0379,82.49
0380,82.95
0381,83.18
0382,83.30
0383,83.41
0384,82.67
0385,83.41
0386,84.51
0387,84.57
0388,84.60
0389,84.63
0390,84.39
0391,83.55
0392,82.9
0393,84.11
0394,84.58
0395,84.81
0396,85.04
0397,84.55
0398,85.36
0399,85.78
0400,87.39
0401,88.60
0402,89.20
0403,89.81
0404,88.0
0405,90.41
0406,86.78
0407,87.23
0408,88.34
0409,88.90
0410,89.18
0411,89.45
0412,88.98
0413,89.98
0414,91.06
0415,91.52
0416,91.75
0417,91.97
0418,91.48
0419,90.55
0420,92.22
0421,92.92
0422,92.27
0423,91.94
0424,91.62
0425,92.23
0426,92.13
0427,91.86
0428,92.61
0429,92.26
0430,92.09
0431,91.91
0432,91.53
0433,92.24
0434,92.2
0435,92.86
0436,92.97
0437,93.03
0438,93.09
0439,93.07
0440,91.8
0441,93.11
0442,93.74
0443,93.99
0444,94.11
0445,94.24
0446,93.65
0447,93.49
0448,93.19
0449,93.25
0450,93.28
0451,93.30
0452,93.31
0453,93.7
0454,94.77
0455,94.15
0456,93.88
0457,94.84
0458,95.32
0459,95.8
0460,95.38
0461,95.12
0462,95.09
0463,95.02
0464,95.38
0465,95.56
0466,95.73
0467,95.09
0468,95.25
0469,94.61
0470,94.82
0471,94.86
0472,94.88
0473,94.9
0474,96.42
0475,96.85
0476,96.04
0477,93.53
0478,93.53
0479,93.53
0480,93.53
0481,94.72
0482,95.71
0483,95.67
0484,96.69
0485,96.28
0486,96.07
0487,95.86
0488,94.23
0489,92.5
0490,93.13
0491,93.17
0492,93.69
0493,93.95
0494,94.22
0495,94.23
0496,95.03
0497,95.43
0498,94.22
0499,93.47
0500,93.09
0501,92.72
0502,92.66
0503,91.88
0504,90.04
0505,91.31
0506,90.83
0507,90.59
0508,90.34
0509,91.31
0510,92.21
0511,92.12
0512,91.79
0513,92.06
0514,92.19
0515,92.25
0516,92.32
0517,91.59
0518,92.74
0519,93.22
0520,93.16
0521,93.12
0522,93.09
0523,93.35
0524,93.3
0525,92.41
0526,91.51
0527,91.64
0528,91.70
0529,91.77
0530,90.88
0531,91.52
0532,90.97
0533,91.78
0534,92.31
0535,92.58
0536,92.85
0537,93.3
0538,93.36
0539,94.05
0540,92.53
0541,90.97
0542,90.19
0543,89.42
0544,88.39
0545,88.76
0546,89.74
0547,91.25
0548,91.35
0549,91.40
0550,91.43
0551,91.45
0552,90.74
0553,91.0
0554,92.0
0555,92.34
0556,92.52
0557,92.69
0558,93.29
0559,93.28
0560,93.69
0561,94.53
0562,94.46
0563,94.42
0564,94.39
0565,93.41
0566,93.49
0567,93.22
0568,93.06
0569,93.02
0570,93.00
0571,92.98
0572,93.07
0573,93.04
0574,92.56
0575,91.9
0576,92.36
0577,92.59
0578,92.81
0579,93.73
0580,93.05
0581,93.79
0582,93.67
0583,93.62
0584,93.59
0585,93.57
0586,93.49
0587,93.29
0588,92.96
0589,92.64
0590,92.87
0591,92.98
0592,93.09
0593,92.77
0594,92.64
0595,93.18
0596,91.89
0597,91.39
0598,91.14
0599,90.89
0600,91.65
0601,91.37
0602,90.56
0603,91.19
0604,90.92
0605,90.78
0606,90.65
0607,90.83
0608,89.74
0609,89.43
0610,89.59
0611,89.55
0612,89.53
0613,89.52
0614,89.51
0615,89.11
0616,88.0
0617,87.15
0618,87.34
0619,87.44
0620,87.54
0621,88.05
0622,88.06
0623,87.57
0624,87.49
0625,87.78
0626,87.93
0627,88.08
0628,87.85
0629,87.41
0630,88.71
0631,88.39
0632,88.08
0633,87.92
0634,87.76
0635,88.53
0636,89.45
0637,88.34
0638,87.14
0639,87.78
0640,88.09
